Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_310_scrollTopButton.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_310_scrollTopButton.js,        0, "Count with", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_310_scrollTopButton.js,        0, "Count new", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_310_scrollTopButton.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_310_scrollTopButton.js,        1, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_310_scrollTopButton.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_310_scrollTopButton.js,     7475, "Count Bytes of Code"
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_310_scrollTopButton.js,      261, "Count Lines of Code"
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_esiAjax.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_esiAjax.js,        7, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_esiAjax.js,        4, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_esiAjax.js,        0, "Count with", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_esiAjax.js,        0, "Count new", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_esiAjax.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_esiAjax.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_esiAjax.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_esiAjax.js,     2276, "Count Bytes of Code"
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_esiAjax.js,       81, "Count Lines of Code"
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_jquery.lazyload.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_jquery.lazyload.js,       21, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_jquery.lazyload.js,       27, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_jquery.lazyload.js,        1, "Count with", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_jquery.lazyload.js,        0, "Count new", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_jquery.lazyload.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_jquery.lazyload.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_jquery.lazyload.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_jquery.lazyload.js,     7551, "Count Bytes of Code"
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_500_jquery.lazyload.js,      213, "Count Lines of Code"
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_600_removeMobileCookie.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_600_removeMobileCookie.js,        0, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:33 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_600_removeMobileCookie.js,        3, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_600_removeMobileCookie.js,        0, "Count with", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_600_removeMobileCookie.js,        1, "Count new", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_600_removeMobileCookie.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_600_removeMobileCookie.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_600_removeMobileCookie.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_600_removeMobileCookie.js,      614, "Count Bytes of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_600_removeMobileCookie.js,       19, "Count Lines of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_900_mpathyApi.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_900_mpathyApi.js,        0, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_900_mpathyApi.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_900_mpathyApi.js,        4, "Count with", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_900_mpathyApi.js,        1, "Count new", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_900_mpathyApi.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_900_mpathyApi.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_900_mpathyApi.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_900_mpathyApi.js,     5494, "Count Bytes of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_900_mpathyApi.js,      164, "Count Lines of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_910_AS.cookieCheck.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_910_AS.cookieCheck.js,        0, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_910_AS.cookieCheck.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_910_AS.cookieCheck.js,        2, "Count with", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_910_AS.cookieCheck.js,        0, "Count new", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_910_AS.cookieCheck.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_910_AS.cookieCheck.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_910_AS.cookieCheck.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_910_AS.cookieCheck.js,     2666, "Count Bytes of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/000_910_AS.cookieCheck.js,       81, "Count Lines of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_accordion.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_accordion.js,        4, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_accordion.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_accordion.js,        1, "Count with", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_accordion.js,        0, "Count new", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_accordion.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_accordion.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_accordion.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_accordion.js,     1189, "Count Bytes of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_accordion.js,       30, "Count Lines of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_animationen.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_animationen.js,        0, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_animationen.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_animationen.js,        0, "Count with", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_animationen.js,        0, "Count new", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_animationen.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_animationen.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_animationen.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_animationen.js,      425, "Count Bytes of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_animationen.js,       12, "Count Lines of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_dropbutton.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_dropbutton.js,        0, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_dropbutton.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_dropbutton.js,        3, "Count with", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_dropbutton.js,        8, "Count new", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_dropbutton.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_dropbutton.js,        1, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_dropbutton.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_dropbutton.js,    10984, "Count Bytes of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_dropbutton.js,      344, "Count Lines of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_formular-auswahlfeld.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_formular-auswahlfeld.js,        1, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_formular-auswahlfeld.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_formular-auswahlfeld.js,        0, "Count with", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_formular-auswahlfeld.js,        1, "Count new", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_formular-auswahlfeld.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_formular-auswahlfeld.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_formular-auswahlfeld.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_formular-auswahlfeld.js,     1558, "Count Bytes of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_formular-auswahlfeld.js,       44, "Count Lines of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_hinweiskommunikation.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_hinweiskommunikation.js,        1, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_hinweiskommunikation.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_hinweiskommunikation.js,        0, "Count with", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_hinweiskommunikation.js,        0, "Count new", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_hinweiskommunikation.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_hinweiskommunikation.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_hinweiskommunikation.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_hinweiskommunikation.js,      817, "Count Bytes of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_hinweiskommunikation.js,       30, "Count Lines of Code"
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_pali-layer.js,        3, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:34 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_pali-layer.js,       18, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_pali-layer.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_pali-layer.js,       14, "Count with", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_pali-layer.js,       37, "Count new", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_pali-layer.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_pali-layer.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_pali-layer.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_pali-layer.js,    89206, "Count Bytes of Code"
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_pali-layer.js,     2159, "Count Lines of Code"
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_popup.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_popup.js,        4, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_popup.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_popup.js,        0, "Count with", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_popup.js,        4, "Count new", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_popup.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_popup.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_popup.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_popup.js,     2923, "Count Bytes of Code"
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_popup.js,       98, "Count Lines of Code"
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_textexpander.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_textexpander.js,        2, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_textexpander.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_textexpander.js,        0, "Count with", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_textexpander.js,        0, "Count new", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_textexpander.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_textexpander.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_textexpander.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_textexpander.js,     1218, "Count Bytes of Code"
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_textexpander.js,       37, "Count Lines of Code"
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_tooltip.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_tooltip.js,        0, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_tooltip.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_tooltip.js,        9, "Count with", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_tooltip.js,        5, "Count new", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_tooltip.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_tooltip.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_tooltip.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_tooltip.js,    23967, "Count Bytes of Code"
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/001_tooltip.js,      676, "Count Lines of Code"
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/apps-backend_web_native_bridge.js,        0, "Count eval", Potential Slow and Code Smell
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/apps-backend_web_native_bridge.js,        2, "Count $(", JQuery Function, Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/apps-backend_web_native_bridge.js,        0, "Count $.", JQuery Utility Function, Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/apps-backend_web_native_bridge.js,        0, "Count with", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/apps-backend_web_native_bridge.js,        3, "Count new", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/apps-backend_web_native_bridge.js,        0, "Count document.write", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/apps-backend_web_native_bridge.js,        0, "Count Pattern for\s+in", Potential Slow
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/apps-backend_web_native_bridge.js,        0, "Count Pattern return\s+null", Code Smell
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/apps-backend_web_native_bridge.js,     4161, "Count Bytes of Code"
Do 19 Mai 2016 13:48:35 CEST, ../asset-build-output/resources-3.5.2901/all/js/ecd79114ba399ff7/apps-backend_web_native_bridge.js,      118, "Count Lines of Code"
